date,time_range,season,holiday,weekday,workingday,weathersit,casual,registered,count
2011-09-07,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,18,219,237
2011-09-07,Evening,Fall,workingday/weekend,Wednesday,workingday,Mist/Cloudy,14,212,226
2011-09-07,Evening,Fall,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,3,93,96
2011-09-07,Evening,Fall,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,4,34,38
2011-09-07,Evening,Fall,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,3,26,29
2011-09-07,Evening,Fall,workingday/weekend,Wednesday,workingday,Light Rain/Light Snow,3,21,24
2011-09-08,Night,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,3,11,14
2011-09-08,Night,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,0,4,4
2011-09-08,Night,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,0,2,2
2011-09-08,Night,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,0,3,3
2011-09-08,Night,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,1,13,14
2011-09-08,Night,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,1,55,56
2011-09-08,Morning,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,7,172,179
2011-09-08,Morning,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,7,188,195
2011-09-08,Morning,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,4,65,69
2011-09-08,Morning,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,8,57,65
2011-09-08,Morning,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,16,82,98
2011-09-08,Morning,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,17,85,102
2011-09-08,Afternoon,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,14,112,126
2011-09-08,Afternoon,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,15,105,120
2011-09-08,Afternoon,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,24,115,139
2011-09-08,Afternoon,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,5,151,156
2011-09-08,Afternoon,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,11,102,113
2011-09-08,Afternoon,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,2,66,68
2011-09-08,Evening,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,1,51,52
2011-09-08,Evening,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,6,83,89
2011-09-08,Evening,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,6,76,82
2011-09-08,Evening,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,5,65,70
2011-09-08,Evening,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,0,26,26
2011-09-09,Night,Fall,workingday/weekend,Friday,workingday,Light Rain/Light Snow,1,15,16
2011-09-09,Night,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,0,8,8
2011-09-09,Night,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,1,7,8
2011-09-09,Night,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,1,1,2
2011-09-09,Night,Fall,workingday/weekend,Friday,workingday,Light Rain/Light Snow,0,3,3
2011-09-09,Night,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,0,14,14
2011-09-09,Night,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,3,54,57
2011-09-09,Morning,Fall,workingday/weekend,Friday,workingday,Light Rain/Light Snow,4,104,108
2011-09-09,Morning,Fall,workingday/weekend,Friday,workingday,Light Rain/Light Snow,12,276,288
2011-09-09,Morning,Fall,workingday/weekend,Friday,workingday,Light Rain/Light Snow,5,131,136
2011-09-09,Morning,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,2,27,29
2011-09-09,Morning,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,6,66,72
2011-09-09,Morning,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,4,71,75
2011-09-09,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,14,108,122
2011-09-09,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,29,119,148
2011-09-09,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,27,161,188
2011-09-09,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,41,244,285
2011-09-09,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,54,451,505
2011-09-09,Afternoon,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,33,377,410
2011-09-09,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,33,316,349
2011-09-09,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,30,180,210
2011-09-09,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,49,154,203
2011-09-09,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,33,127,160
2011-09-09,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,35,113,148
2011-09-10,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,32,84,116
2011-09-10,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,16,67,83
2011-09-10,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,18,46,64
2011-09-10,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,8,29,37
2011-09-10,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,3,4,7
2011-09-10,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,2,6,8
2011-09-10,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,0,6,6
2011-09-10,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,9,43,52
2011-09-10,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,16,103,119
2011-09-10,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,39,168,207
2011-09-10,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,85,233,318
2011-09-10,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,108,252,360
2011-09-10,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,144,260,404
2011-09-10,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,131,239,370
2011-09-10,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,129,230,359
2011-09-10,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,217,263,480
2011-09-10,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,170,261,431
2011-09-10,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,185,275,460
2011-09-10,Afternoon,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,119,241,360
2011-09-10,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,101,214,315
2011-09-10,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,78,167,245
2011-09-10,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,59,171,230
2011-09-10,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,49,126,175
2011-09-10,Evening,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,32,107,139
2011-09-11,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,29,79,108
2011-09-11,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,22,66,88
2011-09-11,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,16,60,76
2011-09-11,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Mist/Cloudy,15,30,45
2011-09-11,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,3,6,9
2011-09-11,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,15,24,39
2011-09-11,Night,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,4,16,20
2011-09-11,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,9,28,37
2011-09-11,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,25,69,94
2011-09-11,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,59,168,227
2011-09-11,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,120,214,334
2011-09-11,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,144,258,402
2011-09-11,Morning,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,113,298,411
2011-09-11,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,119,231,350
2011-09-11,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,120,222,342
2011-09-11,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,134,270,404
2011-09-11,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,180,303,483
2011-09-11,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,152,228,380
2011-09-11,Afternoon,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,110,229,339
2011-09-11,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,101,232,333
2011-09-11,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,65,161,226
2011-09-11,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,45,114,159
2011-09-11,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Clear/Few Clouds,21,74,95
2011-09-11,Evening,Fall,workingday/weekend,Sunday,weekend/holiday,Light Rain/Light Snow,12,33,45
2011-09-12,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,5,11,16
2011-09-12,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,1,11,12
2011-09-12,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,2,0,2
2011-09-12,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,0,4,4
2011-09-12,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,1,23,24
2011-09-12,Night,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,1,108,109
2011-09-12,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,12,300,312
2011-09-12,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,26,382,408
2011-09-12,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,21,155,176
2011-09-12,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,40,89,129
2011-09-12,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,34,131,165
2011-09-12,Morning,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,37,147,184
2011-09-12,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,43,120,163
2011-09-12,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,60,129,189
2011-09-12,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,60,152,212
2011-09-12,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,60,238,298
2011-09-12,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,75,515,590
2011-09-12,Afternoon,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,56,515,571
2011-09-12,Evening,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,63,373,436
2011-09-12,Evening,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,41,258,299
2011-09-12,Evening,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,29,166,195
2011-09-12,Evening,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,16,134,150
2011-09-12,Evening,Fall,workingday/weekend,Monday,workingday,Clear/Few Clouds,7,62,69
2011-09-13,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,7,19,26
2011-09-13,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,4,6,10
2011-09-13,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,2,0,2
2011-09-13,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,2,2,4
2011-09-13,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,2,6,8
2011-09-13,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,1,19,20
2011-09-13,Night,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,6,116,122
2011-09-13,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,14,348,362
2011-09-13,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,26,399,425
2011-09-13,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,35,179,214
2011-09-13,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,42,93,135
2011-09-13,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,33,120,153
2011-09-13,Morning,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,43,144,187
2011-09-13,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,48,136,184
2011-09-13,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,51,139,190
2011-09-13,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,35,145,180
2011-09-13,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,41,251,292
2011-09-13,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,72,507,579
2011-09-13,Afternoon,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,67,472,539
2011-09-13,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,55,341,396
2011-09-13,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,31,241,272
2011-09-13,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,45,200,245
2011-09-13,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,24,120,144
2011-09-13,Evening,Fall,workingday/weekend,Tuesday,workingday,Clear/Few Clouds,15,59,74
2011-09-14,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,5,28,33
2011-09-14,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,1,7,8
2011-09-14,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,1,4,5
2011-09-14,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,1,7,8
2011-09-14,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,1,8,9
2011-09-14,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,1,30,31
2011-09-14,Night,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,7,138,145
2011-09-14,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,20,350,370
2011-09-14,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,33,396,429
2011-09-14,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,19,183,202
2011-09-14,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,27,115,142
2011-09-14,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,43,121,164
2011-09-14,Morning,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,56,156,212
2011-09-14,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,39,139,178
2011-09-14,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,19,105,124
2011-09-14,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,30,146,176
2011-09-14,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,36,241,277
2011-09-14,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,87,512,599
2011-09-14,Afternoon,Fall,workingday/weekend,Wednesday,workingday,Clear/Few Clouds,83,503,586
2011-09-14,Evening,Fall,workingday/weekend,Wednesday,workingday,Mist/Cloudy,44,337,381
2011-09-14,Evening,Fall,workingday/weekend,Wednesday,workingday,Mist/Cloudy,40,221,261
2011-09-14,Evening,Fall,workingday/weekend,Wednesday,workingday,Mist/Cloudy,24,189,213
2011-09-14,Evening,Fall,workingday/weekend,Wednesday,workingday,Mist/Cloudy,20,140,160
2011-09-14,Evening,Fall,workingday/weekend,Wednesday,workingday,Mist/Cloudy,10,62,72
2011-09-15,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,3,34,37
2011-09-15,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,20,20
2011-09-15,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,0,5,5
2011-09-15,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,3,5,8
2011-09-15,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,2,5,7
2011-09-15,Night,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,1,30,31
2011-09-15,Night,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,5,119,124
2011-09-15,Morning,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,17,321,338
2011-09-15,Morning,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,27,364,391
2011-09-15,Morning,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,23,186,209
2011-09-15,Morning,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,25,96,121
2011-09-15,Morning,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,39,120,159
2011-09-15,Morning,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,31,148,179
2011-09-15,Afternoon,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,38,151,189
2011-09-15,Afternoon,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,36,134,170
2011-09-15,Afternoon,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,25,110,135
2011-09-15,Afternoon,Fall,workingday/weekend,Thursday,workingday,Mist/Cloudy,29,193,222
2011-09-15,Afternoon,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,31,230,261
2011-09-15,Afternoon,Fall,workingday/weekend,Thursday,workingday,Light Rain/Light Snow,22,222,244
2011-09-15,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,20,212,232
2011-09-15,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,25,223,248
2011-09-15,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,11,134,145
2011-09-15,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,7,108,115
2011-09-15,Evening,Fall,workingday/weekend,Thursday,workingday,Clear/Few Clouds,8,61,69
2011-09-16,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,5,43,48
2011-09-16,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,7,19,26
2011-09-16,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,3,7,10
2011-09-16,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,2,4,6
2011-09-16,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,1,3,4
2011-09-16,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,2,30,32
2011-09-16,Night,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,6,87,93
2011-09-16,Morning,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,16,283,299
2011-09-16,Morning,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,23,386,409
2011-09-16,Morning,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,21,189,210
2011-09-16,Morning,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,36,104,140
2011-09-16,Morning,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,40,139,179
2011-09-16,Morning,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,39,212,251
2011-09-16,Afternoon,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,55,168,223
2011-09-16,Afternoon,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,49,176,225
2011-09-16,Afternoon,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,38,165,203
2011-09-16,Afternoon,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,67,291,358
2011-09-16,Afternoon,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,86,480,566
2011-09-16,Afternoon,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,55,427,482
2011-09-16,Evening,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,59,256,315
2011-09-16,Evening,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,41,184,225
2011-09-16,Evening,Fall,workingday/weekend,Friday,workingday,Mist/Cloudy,39,124,163
2011-09-16,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,32,135,167
2011-09-16,Evening,Fall,workingday/weekend,Friday,workingday,Clear/Few Clouds,20,106,126
2011-09-17,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,28,80,108
2011-09-17,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,28,52,80
2011-09-17,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,18,61,79
2011-09-17,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,7,21,28
2011-09-17,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,1,4,5
2011-09-17,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Clear/Few Clouds,2,3,5
2011-09-17,Night,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,5,17,22
2011-09-17,Morning,Fall,workingday/weekend,Saturday,weekend/holiday,Mist/Cloudy,4,33,37
